Model,Trial,CV_Mean,Best_Score_So_Far,Trial_Runtime_Sec
LGBM,36,0.9965833333333334,0.9970833333333333,13.1097485999926
LGBM,37,0.9966875,0.9970833333333333,11.298600899986923
LGBM,38,0.9968958333333333,0.9970833333333333,17.86046119997627
LGBM,39,0.9955624999999999,0.9970833333333333,10.102853300020797
LGBM,40,0.9968958333333333,0.9970833333333333,13.734485700028017
LGBM,41,0.9925,0.9970833333333333,11.945894200005569
LGBM,42,0.9971458333333334,0.9971458333333334,13.080751600005897
LGBM,43,0.996875,0.9971458333333334,12.74064149998594
LGBM,44,0.9968541666666667,0.9971458333333334,11.530888899986167
LGBM,45,0.9964791666666667,0.9971458333333334,14.2696186999965
LGBM,46,0.9975833333333334,0.9975833333333334,13.145651400001952
LGBM,47,0.9979166666666668,0.9979166666666668,9.341314099990996
LGBM,48,0.9972916666666667,0.9979166666666668,13.074942000006558
LGBM,49,0.9974583333333333,0.9979166666666668,9.720541700022295
LGBM,50,0.9974375,0.9979166666666668,9.022893599991221
LR,1,0.8769583333333333,0.8769583333333333,4.8021393999806605
LR,2,0.8964583333333334,0.8964583333333334,20.554313500004355
LR,3,0.7948958333333334,0.8964583333333334,2.0391854999470524
LR,4,0.8954166666666665,0.8964583333333334,2.0832894000341184
LR,5,0.89725,0.89725,19.60309029999189
LR,6,0.8513125,0.89725,1.694514499977231
LR,7,0.8818125,0.89725,1.9915883000358008
LR,8,0.8464375000000001,0.89725,2.1627521999762394
LR,9,0.8937083333333333,0.89725,16.63076510000974
LR,10,0.8955624999999999,0.89725,17.34113030001754
LR,11,0.89725,0.89725,21.046890700003132
LR,12,0.8972291666666667,0.89725,20.336409499985166
LR,13,0.89725,0.89725,19.900229000020772
LR,14,0.8972916666666666,0.8972916666666666,19.96470670000417
LR,15,0.8972916666666666,0.8972916666666666,20.20829690003302
LR,16,0.8972708333333334,0.8972916666666666,20.505343700002413
LR,17,0.89725,0.8972916666666666,21.473485800030176
LR,18,0.896875,0.8972916666666666,20.416743600042537
LR,19,0.8971250000000002,0.8972916666666666,2.370172899973113
LR,20,0.8961041666666667,0.8972916666666666,19.169064500019886
LR,21,0.8972708333333334,0.8972916666666666,19.475060300028417
LR,22,0.8972708333333334,0.8972916666666666,19.11335840000538
