Model,Trial,CV_Mean,Best_Score_So_Far,Trial_Runtime_Sec
QDA,48,0.8855416666666667,0.8989791666666666,2.4017217000364326
QDA,49,0.8491666666666667,0.8989791666666666,2.3922060999902897
QDA,50,0.898625,0.8989791666666666,2.324020500003826
NB,1,0.8430416666666666,0.8430416666666666,2.4613279000041075
NB,2,0.8430416666666666,0.8430416666666666,2.0849991999566555
NB,3,0.8430416666666666,0.8430416666666666,2.154165599960834
NB,4,0.8430416666666666,0.8430416666666666,2.060118999972474
NB,5,0.8430416666666666,0.8430416666666666,2.3898694000090472
NB,6,0.8430416666666666,0.8430416666666666,2.373776899999939
NB,7,0.8430416666666666,0.8430416666666666,2.703417999960948
NB,8,0.8430416666666666,0.8430416666666666,1.714193299994804
NB,9,0.8430416666666666,0.8430416666666666,1.4352043999824673
NB,10,0.8430416666666666,0.8430416666666666,1.5226381000247784
NB,11,0.8430416666666666,0.8430416666666666,1.5899565999861809
NB,12,0.8430416666666666,0.8430416666666666,1.6294555999920703
NB,13,0.8430416666666666,0.8430416666666666,1.48141210002359
NB,14,0.8430416666666666,0.8430416666666666,1.8393623000010848
NB,15,0.8430416666666666,0.8430416666666666,1.9930667000007816
NB,16,0.8430416666666666,0.8430416666666666,1.9206127000506967
NB,17,0.8430416666666666,0.8430416666666666,1.9488844000152312
NB,18,0.8430416666666666,0.8430416666666666,1.843782799958717
NB,19,0.8430416666666666,0.8430416666666666,1.889389999967534
NB,20,0.8430416666666666,0.8430416666666666,1.8417728999629617
NB,21,0.8430416666666666,0.8430416666666666,1.8336573000415228
NB,22,0.8430416666666666,0.8430416666666666,1.8025719000143
NB,23,0.8430416666666666,0.8430416666666666,1.8350530000170693
NB,24,0.8430416666666666,0.8430416666666666,1.756876999977976
NB,25,0.8430416666666666,0.8430416666666666,1.7369823000044562
NB,26,0.8430416666666666,0.8430416666666666,1.8455037999665365
NB,27,0.8430416666666666,0.8430416666666666,1.7691861999919638
NB,28,0.8430416666666666,0.8430416666666666,2.039115799998399
NB,29,0.8430416666666666,0.8430416666666666,1.9593893999699503
NB,30,0.8430416666666666,0.8430416666666666,1.7672393000102602
NB,31,0.8430416666666666,0.8430416666666666,1.7457762000267394
NB,32,0.8430416666666666,0.8430416666666666,1.7916228999965824
NB,33,0.8430416666666666,0.8430416666666666,1.7728410999989137
NB,34,0.8430416666666666,0.8430416666666666,1.7254694000002928
NB,35,0.8430416666666666,0.8430416666666666,1.753800600010436
NB,36,0.8430416666666666,0.8430416666666666,1.7508504999568686
NB,37,0.8430416666666666,0.8430416666666666,1.7658758999896236
NB,38,0.8430416666666666,0.8430416666666666,1.736329699982889
NB,39,0.8430416666666666,0.8430416666666666,1.8226770000183024
NB,40,0.8430416666666666,0.8430416666666666,1.7979318000143394
NB,41,0.8430416666666666,0.8430416666666666,2.3092216000077315
NB,42,0.8430416666666666,0.8430416666666666,1.8052242000121623
NB,43,0.8430416666666666,0.8430416666666666,1.7463673000456763
NB,44,0.8430416666666666,0.8430416666666666,1.8373415000387467
NB,45,0.8430416666666666,0.8430416666666666,1.801998300012201
NB,46,0.8430416666666666,0.8430416666666666,1.7364013000042178
NB,47,0.8430416666666666,0.8430416666666666,1.7362197000184096
